date,Source,Target,revpct_min,revpct_avg,revpct_med,revpct_max,delta_raw,Weight
2019-12-31,"007VXY-E","000NYG-E",,,,,.86895633,""
2019-12-31,"0CQF3D-E","000NYG-E",,,,,.055721547,""
2019-12-31,"00247H-E","000NYG-E",,,,,.029538134,""
2019-12-31,"003FP0-E","000NYG-E",,,,,.018500092,""
2019-12-31,"001LLD-E","000NYG-E",,,,,.0084080296,""
2019-12-31,"06ZC72-E","000NYG-E",,,,,1,""
2019-12-31,"00CF7D-E","000NYG-E",,,,,.053653624,""
2019-12-31,"009L77-E","000NYG-E",,,,,1,""
2019-12-31,"06XLZ5-E","000NYG-E",,,,,.5,""
2019-12-31,"0C4F81-E","000NYV-E",,,,,1,""
2019-12-31,"0G3777-E","000NYW-E",,,,,.00070215983,""
2019-12-31,"05TSJ3-E","000NYW-E",,,,,.99999994,"1.0"
2019-12-31,"002Q2X-E","000NYW-E",,,,,.000067105277,""
2019-12-31,"0011GL-E","000NYZ-E",,,,,.050282735,"0.05108269788066885"
2019-12-31,"080M38-E","000NYZ-E",,,,,.39929357,"0.3992935787085048"
2019-12-31,"0642SG-E","000NYZ-E",,,,,1,"1.0"
2019-12-31,"0095K7-E","000NYZ-E",,,,,.0098633328,""
2019-12-31,"000FGK-E","000NYZ-E",,,,,.059505019,"0.061069048811282556"
2019-12-31,"00141M-E","000NYZ-E",15.2,15.2,15.2,15.2,.023626292,"0.02362629162497426"
2019-12-31,"05HWVD-E","000NYZ-E",,,,,1,"1.0"
2019-12-31,"064548-E","000NYZ-E",,,,,.0049717729,""
2019-12-31,"0GN49W-E","000NYZ-E",56,56,56,56,.22885491,"0.3992935787085048"
2019-12-31,"001V6Q-E","000NYZ-E",10.8,10.8,10.8,10.8,.39929357,"0.3992935787085048"
2019-12-31,"065C1X-E","000NYZ-E",17.43,17.43,17.43,17.43,.17569223,"0.17569224109314205"
2019-12-31,"080LKF-E","000NYZ-E",,,,,1,"1.0"
2019-12-31,"064TBH-E","000NYZ-E",,,,,1,"1.0"
2019-12-31,"005CC4-E","000NYZ-E",55.099998,55.099998,55.099998,55.099998,.39929357,"0.3992935787085048"
2019-12-31,"05J0W0-E","000NYZ-E",,,,,1,"1.0"
2019-12-31,"090LF5-E","000NYZ-E",,,,,1,"1.0"
2019-12-31,"000VFX-E","000NYZ-E",11,11,11,11,.020836411,"0.022425585879314452"
2019-12-31,"000TH5-E","000NYZ-E",,,,,.036256373,"0.03750154303171873"
2019-12-31,"0BTPBK-E","000NZ5-E",,,,,.00043472351,""
2019-12-31,"0010CQ-E","000NZ5-E",,,,,.95307469,""
2019-12-31,"0JH7DZ-E","000NZ5-E",,,,,.18379922,"0.18379922019033773"
2019-12-31,"06QB2W-E","000NZB-E",,,,,,""
2019-12-31,"061GJD-E","000NZB-E",,,,,,""
2019-12-31,"001RJ7-E","000NZB-E",,,,,,""
2019-12-31,"000T05-E","000NZV-E",,,,,.0050738053,""
2019-12-31,"000TH5-E","000NZV-E",,,,,.0049887127,""
2019-12-31,"06V5Z8-E","000NZV-E",,,,,.0013063817,""
2019-12-31,"006N1R-E","000NZV-E",,,,,.0038717506,""
2019-12-31,"0B07FW-E","000NZV-E",,,,,.99999994,"1.0"
2019-12-31,"0GT451-E","000NZV-E",,,,,.00099774764,""
2019-12-31,"001Y2B-E","000NZV-E",,,,,.0068676081,""
2019-12-31,"0069JP-E","000NZV-E",,,,,.00097912457,""
2019-12-31,"001R4R-E","000P0H-E",,,,,.0017387517,""
2019-12-31,"078GXC-E","000P0H-E",,,,,.00043030229,""
2019-12-31,"001KR6-E","000P0H-E",,,,,.0084613534,""
2019-12-31,"000N01-E","000P0H-E",,,,,.00012665347,""
2019-12-31,"0JH2SY-E","000P0H-E",,,,,.010583763,"0.010832970969540964"
2019-12-31,"001T0G-E","000P0H-E",,,,,.00055165013,""
2019-12-31,"001Y70-E","000P0H-E",,,,,.00059219357,""
2019-12-31,"05KFCK-E","000P0H-E",,,,,.027628632,"0.02762863319905841"
2019-12-31,"05L8P1-E","000P0H-E",,,,,.0034833348,""
2019-12-31,"00FQJ9-E","000P1V-E",,,,,.024263704,"0.024263704120263095"
2019-12-31,"001DQ7-E","000P1V-E",,,,,.00026785291,""
2019-12-31,"0014DV-E","000P26-E",,,,,.027668048,""
2019-12-31,"00975S-E","000P26-E",,,,,.14712237,""
2019-12-31,"07WG05-E","000P26-E",,,,,.027517216,""
2019-12-31,"0FN3C2-E","000P26-E",,,,,.018675046,""
2019-12-31,"00DR0F-E","000P26-E",1.2,1.2,1.2,1.2,.012908069,""
2019-12-31,"008K6T-E","000P26-E",,,,,.002565407,""
2019-12-31,"000T3M-E","000P2H-E",,,,,.0030253367,""
2019-12-31,"006TQM-E","000P2H-E",,,,,.024469832,"0.04486937013317333"
2019-12-31,"0JR0YB-E","000P2H-E",,,,,.003789227,""
2019-12-31,"000FFS-E","000P2H-E",,,,,.23391826,""
2019-12-31,"05N2P4-E","000P2H-E",,,,,.011614097,"0.012308465029990345"
2019-12-31,"0BXYRK-E","000P2Z-E",,,,,.003950031,""
2019-12-31,"0026VR-E","000P2Z-E",.60000002,.60000002,.60000002,.60000002,.00930571,""
2019-12-31,"09Q24L-E","000P3W-E",,,,,,""
2019-12-31,"003SJ7-E","000P3W-E",,,,,,""
2019-12-31,"0B49NF-E","000P3W-E",,,,,,""
2019-12-31,"004GBN-E","000P3W-E",,,,,,""
2019-12-31,"0BZ1SH-E","000P3W-E",,,,,,""
2019-12-31,"001WK1-E","000P3W-E",,,,,,""
2019-12-31,"000MZR-E","000P3W-E",,,,,,""
2019-12-31,"000X5K-E","000P3W-E",,,,,,""
2019-12-31,"000N0T-E","000P3W-E",10,10,10,10,,""
2019-12-31,"000BTB-E","000P3W-E",,,,,,""
2019-12-31,"001Y2B-E","000P3W-E",,,,,,""
2019-12-31,"0BTPBK-E","000P3W-E",,,,,,""
2019-12-31,"0GPDQM-E","000P3W-E",,,,,,""
2019-12-31,"000YKQ-E","000P3W-E",,,,,,""
2019-12-31,"006DZ7-E","000P3W-E",,,,,,""
2019-12-31,"002MBD-E","000P3W-E",,,,,,""
2019-12-31,"0GX0TL-E","000P3W-E",,,,,,""
2019-12-31,"004Y8D-E","000P3W-E",,,,,,""
2019-12-31,"000V67-E","000P3W-E",,,,,,""
2019-12-31,"001S9D-E","000P3W-E",,,,,,""
2019-12-31,"000N2T-E","000P3W-E",,,,,,""
2019-12-31,"05MHNR-E","000P3W-E",,,,,,""
2019-12-31,"000HL6-E","000P3W-E",,,,,,""
2019-12-31,"000JDN-E","000P3W-E",,,,,,""
2019-12-31,"000W7N-E","000P3W-E",,,,,,""
2019-12-31,"003600-E","000P3W-E",,,,,,""
2019-12-31,"001563-E","000P3W-E",,,,,,""
2019-12-31,"07D53V-E","000P3W-E",,,,,,""
2019-12-31,"007CG4-E","000P3W-E",,,,,,""
2019-12-31,"003Z0C-E","000P3W-E",,,,,,""
2019-12-31,"000FJ4-E","000P3W-E",,,,,,""
2019-12-31,"000KR9-E","000P3W-E",,,,,,""
2019-12-31,"062YCW-E","000P3W-E",,,,,,""
2019-12-31,"006LH5-E","000P3W-E",,,,,,""
2019-12-31,"00GMW8-E","000P3W-E",,,,,,""
2019-12-31,"080DTT-E","000P3W-E",,,,,,""
2019-12-31,"0018DF-E","000P40-E",,,,,.11870959,"0.11870958890772221"
2019-12-31,"0FJYGG-E","000P40-E",,,,,1,"1.0"
2019-12-31,"000TM7-E","000P40-E",,,,,.0031897081,""
2019-12-31,"05JCK7-E","000P40-E",,,,,1,"1.0"
2019-12-31,"0858TB-E","000P40-E",,,,,.32355738,"0.32355738011423146"
2019-12-31,"06NRVF-E","000P40-E",,,,,1,"1.0"
2019-12-31,"0GNRHR-E","000P56-E",,,,,1,"1.0"
2019-12-31,"0031G3-E","000P56-E",,,,,.29619208,"0.3039465616831779"
2019-12-31,"00938Y-E","000P56-E",,,,,.17144482,"0.17317865477012598"
2019-12-31,"062YCW-E","000P56-E",,,,,.012601418,"0.014066081762180325"
2019-12-31,"001WK1-E","000P56-E",,,,,.0016179953,""
2019-12-31,"001M8L-E","000P56-E",2.8,2.8,2.8,2.8,.073165216,"0.07377252435182546"
2019-12-31,"001175-E","000P56-E",,,,,.055497527,"0.05770053063169798"
2019-12-31,"05FT2R-E","000P56-E",,,,,.14124508,"0.14447861305439966"
2019-12-31,"000M1T-E","000P56-E",2,2,2,2,.60037953,"0.612438635846419"
2019-12-31,"00FTFS-E","000P56-E",,,,,1,"1.0"
2019-12-31,"0098J6-E","000P56-E",,,,,.90610868,"1.0"
2019-12-31,"009FRV-E","000P56-E",,,,,.081509002,"0.08181328608157877"
2019-12-31,"001735-E","000P56-E",,,,,.0077513768,""
2019-12-31,"008K6T-E","000P56-E",,,,,.0041340082,""
2019-12-31,"000M2Q-E","000P56-E",8.5100002,8.5100002,8.5100002,8.5100002,1,"1.0"
2019-12-31,"00B751-E","000P56-E",,,,,.25934085,"0.25934084088218284"
2019-12-31,"000N2T-E","000P56-E",,,,,.00082873215,""
2019-12-31,"009LJ1-E","000P56-E",,,,,.0014706313,""
2019-12-31,"0011GL-E","000P56-E",,,,,.035064682,"0.03562253875355152"
2019-12-31,"001812-E","000P56-E",,,,,.21397579,"0.2504453721183759"
2019-12-31,"000KR9-E","000P56-E",,,,,.004152304,""
2019-12-31,"0077NC-E","000P56-E",,,,,1,"1.0"
2019-12-31,"06CPQJ-E","000P56-E",,,,,1,"1.0"
2019-12-31,"05HWKC-E","000P56-E",,,,,1,"1.0"
2019-12-31,"003DX0-E","000P56-E",,,,,.081117861,"0.08180546991028236"
2019-12-31,"0022S1-E","000P56-E",,,,,.0069720685,""
2019-12-31,"09NWNQ-E","000P56-E",,,,,.092584416,"0.09264918840727399"
2019-12-31,"000Q68-E","000P56-E",,,,,.0050586429,""
2019-12-31,"000V9H-E","000P56-E",,,,,.0052655069,""
2019-12-31,"0G4Z2V-E","000P56-E",,,,,.0081696343,""
2019-12-31,"0011X6-E","000P56-E",.98000002,.98000002,.98000002,.98000002,.1576485,"0.1591611889352642"
2019-12-31,"0DK9BP-E","000P56-E",,,,,.04074927,"0.042816555674250516"
2019-12-31,"00DDT7-E","000P59-E",,,,,.17415057,"0.17415056309656066"
2019-12-31,"000N2T-E","000P59-E",,,,,.0015731746,""
2019-12-31,"0DX1ZN-E","000P59-E",2.7,2.7,2.7,2.7,.013622473,"0.014201684024253997"
2019-12-31,"000TH5-E","000P59-E",,,,,.047995232,"0.049643557590608234"
2019-12-31,"000PC2-E","000P59-E",3,3,3,3,.20215003,"0.2021500260714743"
2019-12-31,"002RBQ-E","000P59-E",7.6700001,7.6700001,7.6700001,7.6700001,.0186217,"0.01921781184188668"
2019-12-31,"007NXC-E","000P59-E",,,,,.012658915,"0.012896966538257696"
2019-12-31,"06V5Z8-E","000P59-E",,,,,.012568392,"0.013343383159575818"
2019-12-31,"0014DR-E","000P59-E",,,,,.018942356,"0.019151130838394415"
2019-12-31,"0GL2M1-E","000P59-E",,,,,.015090155,"0.0154536423184823"
2019-12-31,"007CG4-E","000P59-E",,,,,.0044955974,""
2019-12-31,"00101Q-E","000P59-E",,,,,.11649754,"0.11649753674168117"
2019-12-31,"006C9Y-E","000P59-E",,,,,.026668821,""
2019-12-31,"00188S-E","000P59-E",,,,,.0037600764,""
2019-12-31,"000DGC-E","000P59-E",4.1999998,4.1999998,4.1999998,4.1999998,.1327659,"0.13400967747738024"
2019-12-31,"000T8G-E","000P59-E",3.8,3.8,3.8,3.8,.11280292,"0.11280291652319203"
2019-12-31,"000D0Q-E","000P5T-E",1.7,1.7,1.7,1.7,.091813408,"0.09322858020268196"
2019-12-31,"06Y3ZW-E","000P5T-E",,,,,.096442409,"0.09997255762897915"
2019-12-31,"0BT2BZ-E","000P5T-E",,,,,.12218058,"0.3339940174456178"
2019-12-31,"07WG05-E","000P5T-E",,,,,.17150389,"0.22719052073589024"
2019-12-31,"001WK1-E","000P5T-E",,,,,.0062579433,""
2019-12-31,"0023FB-E","000P5T-E",1.7,1.7,1.7,1.7,.089674726,"0.09322858020268196"
2019-12-31,"000TSB-E","000P5T-E",,,,,.0076386267,""
2019-12-31,"0CX6J9-E","000P6Q-E",,,,,1,""
2019-12-31,"0DT50R-E","000P6Q-E",,,,,1,""
2019-12-31,"000FMM-E","000P6Q-E",,,,,.00088748668,""
2019-12-31,"0CHZ8B-E","000P6R-E",,,,,,""
2019-12-31,"001D4F-E","000P7N-E",,,,,.1536395,"0.17347554618107003"
2019-12-31,"00F9G7-E","000P7N-E",,,,,1,"1.0"
2019-12-31,"008QGN-E","000P7N-E",11,11,11,11,.10656212,"0.11497266895127524"
2019-12-31,"002YR5-E","000P7N-E",,,,,.084985636,"0.08578925084358681"
2019-12-31,"002Y8F-E","000P7N-E",,,,,.040348239,"0.0449402598838806"
2019-12-31,"006F17-E","000P7N-E",,,,,.053355146,"0.05684716516581876"
2019-12-31,"000KS9-E","000P7N-E",10,10,10,10,.30782107,"0.31032162249965195"
2019-12-31,"05KX31-E","000P7N-E",,,,,1,"1.0"
2019-12-31,"0GSMKG-E","000P7N-E",3.0999999,3.0999999,3.0999999,3.0999999,.62006176,"0.6388252608695714"
2019-12-31,"0016CD-E","000P7N-E",,,,,.080531381,"0.08358836650455329"
2019-12-31,"0015SC-E","000P7N-E",,,,,.0808267,"0.08810018373694192"
2019-12-31,"004LC9-E","000P7N-E",,,,,.97224945,"1.0"
2019-12-31,"000Y55-E","000P7N-E",,,,,.16046062,"0.2220460642389077"
2019-12-31,"06468Z-E","000P7N-E",,,,,.63267094,"0.6353551353945927"
2019-12-31,"00DXN1-E","000P7N-E",,,,,1,"1.0"
2019-12-31,"000FC8-E","000P7N-E",,,,,.38274553,"0.386668945487312"
2019-12-31,"07BZGX-E","000P7N-E",,,,,.52075547,"0.5207554517133957"
2019-12-31,"07DCNN-E","000P7N-E",,,,,.026115874,"0.0419153816800614"
2019-12-31,"000FFH-E","000P7N-E",,,,,.11537847,"0.11926503238166473"
2019-12-31,"000CCR-E","000P7N-E",,,,,.38762411,"0.38791553054475836"
2019-12-31,"07PXBT-E","000P7N-E",,,,,1,"1.0"
2019-12-31,"072Z2B-E","000P7N-E",,,,,1,"1.0"
2019-12-31,"067V99-E","000P7N-E",,,,,.13293809,"0.19352917343390463"
2019-12-31,"000WGQ-E","000P7N-E",,,,,.15556248,"0.17293090876776648"
2019-12-31,"0014MK-E","000P7N-E",,,,,.22681274,"0.2682146648739693"
2019-12-31,"002MPN-E","000P7N-E",,,,,.26625285,"0.2662528468677004"
2019-12-31,"000N2T-E","000P7N-E",,,,,.011766255,"0.018817588595885587"
2019-12-31,"0020S5-E","000P7N-E",.60000002,.60000002,.60000002,.60000002,.63336736,"0.6344529841540943"
2019-12-31,"000XNK-E","000P7N-E",,,,,.99205744,"1.0"
2019-12-31,"000C7T-E","000P7N-E",,,,,.11952699,"0.12622389179189053"
2019-12-31,"005QD1-E","000P7N-E",,,,,.26253039,"0.3161102231648824"
2019-12-31,"0034R9-E","000P7N-E",,,,,.65974313,"0.6641269962980619"
2019-12-31,"001963-E","000P7N-E",,,,,.17513768,"0.19979502073696917"
2019-12-31,"000M0T-E","000P7N-E",,,,,.11592805,"0.12241999270350114"
2019-12-31,"000KXW-E","000P7N-E",8.5,19.25,19.25,30,.31032163,"0.31032162249965195"
2019-12-31,"07Z9NB-E","000P7N-E",,,,,1,"1.0"
2019-12-31,"000CYC-E","000P7N-E",,,,,.13674687,"0.18914064267933922"
2019-12-31,"00GDCP-E","000P7N-E",,,,,.090344571,"0.09807559734221219"
2019-12-31,"0L6CPF-E","000P7N-E",,,,,.34538472,"0.3488275034561911"
2019-12-31,"07LHZ8-E","000P7N-E",,,,,.10350889,"0.11343131142041932"
2019-12-31,"000V98-E","000P7N-E",,,,,1,"1.0"
2019-12-31,"000TMB-E","000P7N-E",,,,,.098033853,"0.10997920354365116"
2019-12-31,"0014K8-E","000P7N-E",,,,,.14944659,""
2019-12-31,"000YJY-E","000P7N-E",24.9,24.9,24.9,24.9,.38856927,"0.388569270106927"
2019-12-31,"000PK0-E","000P7N-E",,,,,.05305462,"0.05673644742000116"
2019-12-31,"001RCT-E","000P7N-E",,,,,.089951724,"0.09601259126912914"
2019-12-31,"000HSP-E","000P7N-E",4.4000001,4.4000001,4.4000001,4.4000001,.25129375,"0.2512937692374184"
2019-12-31,"06Q04S-E","000P7N-E",,,,,.29412669,"0.2958873603968895"
2019-12-31,"000BP4-E","000P7N-E",,,,,.27148339,"0.2714833837471325"
2019-12-31,"006DZ7-E","000P7N-E",,,,,.027665533,""
2019-12-31,"0016S4-E","000P7N-E",,,,,.13551852,"0.14002434201673772"
2019-12-31,"000LM3-E","000P7N-E",,,,,.15879843,"0.1651385984930538"
2019-12-31,"000CQ1-E","000P7N-E",,,,,.082742229,"0.08791327382161947"
2019-12-31,"000JP9-E","000P7N-E",,,,,.29657724,"0.2996012187471996"
2019-12-31,"0GX0TL-E","000P7N-E",,,,,.086635068,"0.0885925043904565"
2019-12-31,"000L1N-E","000P7N-E",26,33.5,33.5,41,.29420954,"0.3631993481803368"
2019-12-31,"05J5TY-E","000P7N-E",,,,,.037649393,"0.041318895179274166"
2019-12-31,"0013JQ-E","000P7N-E",,,,,.37253481,"0.37253480531706584"
2019-12-31,"07WTK6-E","000P7N-E",,,,,1,"1.0"
2019-12-31,"000BFS-E","000P7N-E",,,,,.11037572,"0.13073997673213605"
2019-12-31,"000PVZ-E","000P7N-E",,,,,.077015243,"0.07920706789312036"
2019-12-31,"000V9H-E","000P7N-E",,,,,.074759133,"0.08465702919854046"
2019-12-31,"000JBM-E","000P7N-E",,,,,.040703073,"0.04334912310474452"
2019-12-31,"05MN0V-E","000P7N-E",,,,,1,"1.0"
2019-12-31,"001977-E","000P7N-E",,,,,.33089027,"0.334517347474798"
2019-12-31,"000F31-E","000P7N-E",,,,,.10224432,"0.11078985303133233"
2019-12-31,"0BD963-E","000P7N-E",,,,,.10385796,"0.10408314204660613"
2019-12-31,"0013Q8-E","000P7N-E",,,,,.36577898,"0.3689815964462103"
2019-12-31,"0FBGGW-E","000P7N-E",,,,,1,"1.0"
2019-12-31,"000FG7-E","000P7N-E",,,,,.36012819,"0.3601281844132062"
2019-12-31,"06V4FD-E","000P7N-E",,,,,.086847931,""
2019-12-31,"003JBV-E","000P7N-E",,,,,.082339339,"0.09506359550521862"
2019-12-31,"002JTY-E","000P7N-E",,,,,.21134177,"0.29296085367824476"
2019-12-31,"0014BZ-E","000P7N-E",,,,,.21297383,"0.25420378121709114"
2019-12-31,"0647CC-E","000P7N-E",,,,,.046801902,"0.04973242741698556"
2019-12-31,"07QVBS-E","000P7N-E",,,,,1,"1.0"
2019-12-31,"06F9DV-E","000P7N-E",,,,,.62221193,"0.6535632121666659"
2019-12-31,"000FFK-E","000P7N-E",,,,,.42935115,"0.4293511413619289"
2019-12-31,"001BPJ-E","000P7N-E",,,,,.12474021,"0.13566870580596727"
2019-12-31,"0G4Y8W-E","000P7N-E",,,,,1,"1.0"
2019-12-31,"007XMP-E","000P7N-E",,,,,.31372136,"0.3137213503178736"
2019-12-31,"000LGN-E","000P7N-E",,,,,.083612435,"0.08655581524529522"
2019-12-31,"002XVP-E","000P7N-E",,,,,.1328762,"0.16916499057594273"
2019-12-31,"0G85X1-E","000P7N-E",,,,,1,"1.0"
2019-12-31,"000R2S-E","000P7N-E",,,,,.064317822,"0.09724479032651032"
2019-12-31,"000CCP-E","000P7N-E",,,,,.26697943,"0.3225829795445774"
2019-12-31,"002KXQ-E","000P7N-E",,,,,.15263762,"0.15696562085519444"
2019-12-31,"0JF2TT-E","000P7N-E",,,,,.01369602,"0.01824116086207571"
2019-12-31,"000NDR-E","000P7N-E",,,,,.24051604,"0.28808082548846425"
2019-12-31,"0C9PW1-E","000P7N-E",,,,,1,"1.0"
2019-12-31,"0010Y2-E","000P7N-E",,,,,.11040745,"0.15053751336747903"
2019-12-31,"06TY9P-E","000P7N-E",27.4,27.4,27.4,27.4,.24853335,"0.2485333549213349"
2019-12-31,"0FB9D2-E","000P7N-E",,,,,.19423281,"0.22454496608234267"
2019-12-31,"000L9G-E","000P7N-E",,,,,.060118761,"0.06183398479957619"
2019-12-31,"001437-E","000P7N-E",,,,,.23424466,"0.23650775684604447"
2019-12-31,"06LFGQ-E","000P7N-E",,,,,.17710541,"0.1790467264694069"
2019-12-31,"0019ZG-E","000P7N-E",,,,,.12134004,"0.12378693340935004"
2019-12-31,"0018G2-E","000P7N-E",,,,,.0556214,"0.05794897730563264"
2019-12-31,"0013J8-E","000P7N-E",,,,,.30905548,"0.31498257373572935"
2019-12-31,"002301-E","000P7N-E",,,,,.15156269,"0.1747314286610239"
2019-12-31,"000JBQ-E","000P7N-E",,,,,.25852537,"0.31032162249965195"
2019-12-31,"001VLJ-E","000P7N-E",17,17,17,17,.23511313,"0.27984598321719295"
2019-12-31,"000Q68-E","000P7N-E",,,,,.071822092,"0.07780337673520206"
2019-12-31,"00183Z-E","000P7N-E",,,,,.092684098,"0.1020216661580714"
2019-12-31,"000LNP-E","000P7N-E",,,,,.16707502,"0.1887199837429581"
2019-12-31,"0019QP-E","000P7N-E",,,,,1,"1.0"
2019-12-31,"001G3Z-E","000P7N-E",,,,,.39674142,"0.40149393090569563"
2019-12-31,"000JC2-E","000P7N-E",,,,,.08986754,"0.09790929644120609"
2019-12-31,"06P83H-E","000P7N-E",,,,,.42935115,"0.4293511413619289"
2019-12-31,"0JR0YB-E","000P7N-E",,,,,.060124982,"0.07223299502530559"
2019-12-31,"002MNN-E","000P7Q-E",,,,,,""
2019-12-31,"000Y5V-E","000P7Q-E",,,,,,""
2019-12-31,"07TSJW-E","000P7W-E",,,,,.014523877,"0.016145114518836046"
2019-12-31,"000CS1-E","000P7W-E",,,,,.01106185,"0.017908882943334686"
2019-12-31,"001WK1-E","000P7W-E",,,,,.0058216224,""
2019-12-31,"0634YB-E","000P7W-E",,,,,.51253742,"1.0"
2019-12-31,"0079K9-E","000P81-E",,,,,,""
2019-12-31,"002C52-E","000P81-E",,,,,,""
2019-12-31,"0CW4F3-E","000P81-E",,,,,,""
2019-12-31,"000CZ3-E","000P9F-E",,,,,.031227002,"0.03122700149286603"
2019-12-31,"07516L-E","000P9F-E",,,,,.0031210699,""
2019-12-31,"061SW6-E","000P9F-E",,,,,.00270628,""
2019-12-31,"000Y91-E","000P9F-E",,,,,.0059894468,""
2019-12-31,"06HQZB-E","000P9L-E",,,,,.041713174,"0.04305409579059239"
2019-12-31,"00CHRF-E","000P9L-E",,,,,.051356509,"0.05332343416715043"
2019-12-31,"000YVZ-E","000P9L-E",12,12,12,12,.18729445,""
2019-12-31,"000N2T-E","000P9L-E",,,,,.010322418,"0.016508483467204793"
2019-12-31,"0014DR-E","000P9L-E",,,,,.12429067,"0.12566055201120988"
2019-12-31,"05ZFBW-E","000P9L-E",,,,,.3603794,"0.3726883956199774"
2019-12-31,"00FD79-E","000P9L-E",,,,,.3841396,"0.3841396052124064"
2019-12-31,"081C1C-E","000P9L-E",,,,,.37100071,"0.3726883956199774"
2019-12-31,"000P3W-E","000P9L-E",,,,,.15657522,"0.20048189476922026"
2019-12-31,"000R2S-E","000P9L-E",,,,,.056425389,"0.08531188814107672"
2019-12-31,"002M71-E","000P9L-E",,,,,.025908366,"0.027384772651883542"
2019-12-31,"000C9Q-E","000P9L-E",,,,,.35748237,"0.380770109819007"
2019-12-31,"000F52-E","000P9L-E",,,,,.085276492,"0.08707082938853938"
2019-12-31,"002MW4-E","000P9L-E",,,,,.37268838,"0.3726883956199774"
2019-12-31,"0BGZ82-E","000P9L-E",,,,,.025017068,"0.031964079915648834"
2019-12-31,"001P2B-E","000P9L-E",13,13,13,13,1,""
2019-12-31,"005PL6-E","000P9L-E",1.9,1.9,1.9,1.9,.071476191,"0.07356599115211565"
2019-12-31,"000LQ5-E","000P9L-E",,,,,.093033828,"0.10271793386570793"
2019-12-31,"001H24-E","000P9L-E",,,,,.13800198,"0.14397338539315394"
2019-12-31,"00CSLX-E","000P9L-E",2,2,2,2,.20040672,"0.2021085788889975"
2019-12-31,"06FRBD-E","000P9L-E",9,9,9,9,.038055666,"0.038661458833270726"
2019-12-31,"006DZ7-E","000P9L-E",,,,,.024270697,""
2019-12-31,"05VDP1-E","000P9L-E",,,,,1,"1.0"
2019-12-31,"06KNS6-E","000P9L-E",,,,,.74942786,"0.8742424058387948"
2019-12-31,"00C87B-E","000P9L-E",,,,,.042115126,"0.0427279921886296"
2019-12-31,"003PCZ-E","000P9L-E",,,,,.694152,"0.7413118591320433"
2019-12-31,"002L6L-E","000P9L-E",,,,,.032052103,"0.03260539990111659"
2019-12-31,"0618FG-E","000P9L-E",,,,,.10933761,"0.11002513340922554"
2019-12-31,"000C2F-E","000P9L-E",18.6,18.6,18.6,18.6,.39678031,"0.39678030303030304"
2019-12-31,"000Y91-E","000P9L-E",,,,,.16153607,"0.16335659995264998"
2019-12-31,"000T9J-E","000P9L-E",,,,,.12447711,""
2019-12-31,"000CS1-E","000P9L-E",,,,,.038293783,"0.06199675853974699"
2019-12-31,"05M30D-E","000P9L-E",,,,,.98675805,"1.0"
2019-12-31,"06M3S2-E","000P9L-E",,,,,.97066778,"1.0"
2019-12-31,"0630BS-E","000P9L-E",17,18,18,19,.095421039,"0.09558026803535785"
2019-12-31,"0BRJ5Z-E","000P9L-E",,,,,.37268838,"0.3726883956199774"
2019-12-31,"002X73-E","000P9L-E",,,,,.75350136,"0.8742424058387948"
2019-12-31,"000KYG-E","000P9L-E",,,,,.10525618,"0.1305494199936971"
2019-12-31,"00159F-E","000P9L-E",,,,,.085320465,"0.08650896649362907"
2019-12-31,"07C4F0-E","000P9L-E",,,,,.074595712,"0.07968365345068357"
2019-12-31,"00G61S-E","000P9L-E",3.4000001,3.4000001,3.4000001,3.4000001,.083824709,"0.08382470853033515"
2019-12-31,"000PQK-E","000P9L-E",,,,,.059408858,"0.06151886372498303"
2019-12-31,"000WF5-E","000P9L-E",,,,,.096185155,"0.09856898369479804"
2019-12-31,"05WV5H-E","000P9L-E",,,,,.26910725,"0.2691072575465639"
2019-12-31,"06JQJH-E","000P9L-E",,,,,.063316144,""
2019-12-31,"07WX1P-E","000P9L-E",,,,,.24770227,"0.253112122715799"
2019-12-31,"0FPWZZ-E","000P9L-E",,,,,.036518104,"0.04665168895079441"
2019-12-31,"000CT9-E","000P9L-E",,,,,.048535246,""
2019-12-31,"000VPP-E","000P9L-E",,,,,.062669076,"0.07209420148402215"
2019-12-31,"0DWVK8-E","000P9L-E",.15000001,.15000001,.15000001,.15000001,.062079031,"0.07629530249003168"
2019-12-31,"008LTG-E","000P9L-E",,,,,.055105787,"0.05797290512841799"
2019-12-31,"000P2H-E","000P9L-E",,,,,.045502488,""
2019-12-31,"0D8D3G-E","000P9L-E",13,13,13,13,.89137262,"1.0"
2019-12-31,"0DVR4Y-E","000P9L-E",,,,,1,"1.0"
2019-12-31,"0J4STJ-E","000P9L-E",1.6,1.6,1.6,1.6,.090003878,"0.09000388001724834"
2019-12-31,"009LJ1-E","000P9L-E",,,,,.018317705,"0.02218594836054484"
2019-12-31,"063Y9P-E","000P9L-E",,,,,.20407388,"0.20849438689463853"
2019-12-31,"00GP90-E","000P9L-E",,,,,.044266537,""
2019-12-31,"00GJG9-E","000P9L-E",,,,,.20149352,"0.20149351140056196"
2019-12-31,"000Q4X-E","000P9L-E",,,,,.95539957,""
2019-12-31,"002RVT-E","000P9L-E",,,,,.11395938,"0.11519737320139116"
2019-12-31,"000FMM-E","000P9L-E",,,,,.14753927,"0.15142875456509552"
2019-12-31,"000D1N-E","000P9L-E",,,,,.090483889,"0.09059389502783763"
